borough,neighborhood,building.class.category,tax.class.at.present
3,EAST NEW YORK            ,01  ONE FAMILY HOMES                        ,1
3,EAST NEW YORK            ,01  ONE FAMILY HOMES                        ,1
3,EAST NEW YORK            ,01  ONE FAMILY HOMES                        ,1
3,EAST NEW YORK            ,01  ONE FAMILY HOMES                        ,1
3,EAST NEW YORK            ,01  ONE FAMILY HOMES                        ,1
3,EAST NEW YORK            ,01  ONE FAMILY HOMES                        ,1
3,EAST NEW YORK            ,01  ONE FAMILY HOMES                        ,1
3,EAST NEW YORK            ,01  ONE FAMILY HOMES                        ,1
3,EAST NEW YORK            ,01  ONE FAMILY HOMES                        ,1
3,EAST NEW YORK            ,01  ONE FAMILY HOMES                        ,1
3,EAST NEW YORK            ,01  ONE FAMILY HOMES                        ,1
3,EAST NEW YORK            ,01  ONE FAMILY HOMES                        ,1
3,EAST NEW YORK            ,01  ONE FAMILY HOMES                        ,1
3,EAST NEW YORK            ,01  ONE FAMILY HOMES                        ,1
3,EAST NEW YORK            ,01  ONE FAMILY HOMES                        ,1
3,EAST NEW YORK            ,01  ONE FAMILY HOMES                        ,1
3,EAST NEW YORK            ,01  ONE FAMILY HOMES                        ,1
3,EAST NEW YORK            ,01  ONE FAMILY HOMES                        ,1
3,EAST NEW YORK            ,01  ONE FAMILY HOMES                        ,1
3,EAST NEW YORK            ,01  ONE FAMILY HOMES                        ,1
3,EAST NEW YORK            ,01  ONE FAMILY HOMES                        ,1
3,EAST NEW YORK            ,01  ONE FAMILY HOMES                        ,1
3,EAST NEW YORK            ,01  ONE FAMILY HOMES                        ,1
3,EAST NEW YORK            ,01  ONE FAMILY HOMES                        ,1
3,EAST NEW YORK            ,01  ONE FAMILY HOMES                        ,1
3,EAST NEW YORK            ,01  ONE FAMILY HOMES                        ,1
3,EAST NEW YORK            ,01  ONE FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,02  TWO FAMILY HOMES                        ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
