borough,neighborhood,building.class.category,tax.class.at.present,block,lot,ease.ment,building.class.at.present,address,apart.ment.number,zip.code,residential.units,commercial.units,total.units,land.square.feet,gross.square.feet,year.built,tax.class.at.time.of.sale,building.class.at.time.of.sale,sale.price,sale.date,sale.price.n,gross.sqft,land.sqft
3,BENSONHURST              ,3381  CONDOS - 2-10 UNIT RESIDENTIAL          ,2A,6161,9.00,NA,S4,6903 18TH AVENUE                         ,            ,11204.0,4,1,5,"1,890","4,000",1931,2,S4,"$1,650,000 ",3/5/13,1650000.00,4000.0,1890.0
3,BENSONHURST              ,3387  CONDOS - 2-10 UNIT RESIDENTIAL          ,2A,6195,38.00,NA,S9,7202 20TH   AVENUE                       ,            ,11204.0,4,2,6,"2,000","5,400",1927,2,S9,"$1,020,000 ",6/27/13,1020000.00,5400.0,2000.0
3,BENSONHURST              ,3390  CONDOS - 2-10 UNIT RESIDENTIAL          ,2A,6224,1.00,NA,S4,7523 15TH   AVENUE                       ,            ,11228.0,4,1,5,"2,500","4,400",1930,2,S4,"$800,000 ",8/8/12,800000.00,4400.0,2500.0
3,BENSONHURST              ,3399  CONDOS - 2-10 UNIT RESIDENTIAL          ,4,6160,44.00,NA,K1,6912 18TH   AVENUE                       ,            ,11204.0,0,1,1,"4,000","4,000",1931,4,K1,"$1,500,000 ",10/23/12,1500000.00,4000.0,4000.0
3,BENSONHURST              ,3400  CONDOS - 2-10 UNIT RESIDENTIAL          ,4,6160,46.00,NA,K4,6916 18TH AVENUE                         ,            ,11204.0,1,1,2,"2,000","3,000",1931,4,K4,"$1,310,000 ",12/31/12,1310000.00,3000.0,2000.0
3,BENSONHURST              ,3401  CONDOS - 2-10 UNIT RESIDENTIAL          ,4,6186,47.00,NA,K4,7124 BAY PARKWAY                         ,            ,11204.0,2,2,4,"2,000","3,200",1931,4,K4,"$995,000 ",11/15/12,995000.00,3200.0,2000.0
3,BENSONHURST              ,3402  CONDOS - 2-10 UNIT RESIDENTIAL          ,4,6205,1.00,NA,K9,7317 18TH   AVENUE                       ,            ,11204.0,0,1,1,"13,916","25,000",1920,4,K9,"$12,750,000 ",2/21/13,12750000.00,25000.0,13916.0
3,BENSONHURST              ,3403  CONDOS - 2-10 UNIT RESIDENTIAL          ,4,6214,22.00,NA,K4,7426 NEW UTRECHT AVENUE                  ,            ,11204.0,2,4,6,"2,436","3,829",1931,4,K4,"$565,000 ",4/8/13,565000.00,3829.0,2436.0
3,BENSONHURST              ,3406  CONDOS - 2-10 UNIT RESIDENTIAL          ,4,6341,15.00,NA,K1,1549 86TH   STREET                       ,            ,11228.0,0,1,1,"43,050","9,660",1962,4,K1,"$9,800,000 ",12/26/12,9800000.00,9660.0,43050.0
3,BENSONHURST              ,3408  CONDOS - 2-10 UNIT RESIDENTIAL          ,4,6343,77.00,NA,K2,1703 86TH   STREET                       ,            ,11214.0,0,1,1,"1,044","1,872",1921,4,K2,"$770,000 ",7/12/13,770000.00,1872.0,1044.0
3,BENSONHURST              ,3424  CONDOS - 2-10 UNIT RESIDENTIAL          ,4,5769,23.00,NA,M1,1436 67TH STREET                         ,            ,11219.0,0,1,1,"4,800","5,700",1931,4,M1,"$1,160,000 ",6/20/13,1160000.00,5700.0,4800.0
3,BERGEN BEACH             ,3430  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,8366,54.00,NA,A9,14 BERGEN BEACH PLACE                    ,            ,11234.0,1,0,1,"2,882","1,750",1996,1,A9,"$430,000 ",4/29/13,430000.00,1750.0,2882.0
3,BERGEN BEACH             ,3432  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,8366,125.00,NA,A9,18 GEORGETOWN LANE                       ,            ,11234.0,1,0,1,"2,678","1,650",1996,1,A9,"$540,000 ",5/14/13,540000.00,1650.0,2678.0
3,BERGEN BEACH             ,3433  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,8366,143.00,NA,A5,6612 AVENUE M                            ,            ,11234.0,1,0,1,"2,225","2,214",2002,1,A5,"$520,000 ",3/25/13,520000.00,2214.0,2225.0
3,BERGEN BEACH             ,3435  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,8391,43.00,NA,A5,1416 EAST 70TH STREET                    ,            ,11234.0,1,0,1,"2,600","1,683",1975,1,A5,"$516,250 ",5/21/13,516250.00,1683.0,2600.0
3,BERGEN BEACH             ,3436  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,8392,48.00,NA,A5,1432 EAST 71ST   STREET                  ,            ,11234.0,1,0,1,"2,450","1,504",1984,1,A5,"$550,000 ",7/2/13,550000.00,1504.0,2450.0
3,BERGEN BEACH             ,3438  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,8409,172.00,NA,A1,2064 EAST 68TH STREET                    ,            ,11234.0,1,0,1,"2,342","1,456",1975,1,A1,"$575,000 ",6/14/13,575000.00,1456.0,2342.0
3,BERGEN BEACH             ,3439  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,8410,31.00,NA,A5,6918 AVENUE T                            ,            ,11234.0,1,0,1,"2,400","1,296",1965,1,A5,"$525,000 ",1/24/13,525000.00,1296.0,2400.0
3,BERGEN BEACH             ,3440  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,8410,35.00,NA,A5,2022 EAST 70TH   STREET                  ,            ,11234.0,1,0,1,"3,135","1,710",1970,1,A5,"$490,000 ",8/27/12,490000.00,1710.0,3135.0
3,BERGEN BEACH             ,3441  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,8411,42.00,NA,A1,2042 EAST 71 STREET                      ,            ,11234.0,1,0,1,"2,000","1,267",1925,1,A1,"$382,000 ",1/14/13,382000.00,1267.0,2000.0
3,BERGEN BEACH             ,3442  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,8411,66.00,NA,A5,2011 EAST 70TH STREET                    ,            ,11234.0,1,0,1,"2,802","1,881",1965,1,A5,"$380,000 ",6/3/13,380000.00,1881.0,2802.0
3,BERGEN BEACH             ,3444  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,8412,12.00,NA,A5,2067 EAST 71 STREET                      ,            ,11234.0,1,0,1,"2,999","1,716",1960,1,A5,"$462,000 ",5/29/13,462000.00,1716.0,2999.0
3,BERGEN BEACH             ,3446  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,8413,9.00,NA,A5,7203 AVENUE U                            ,            ,11234.0,1,0,1,"2,700","1,905",1960,1,A5,"$520,000 ",3/26/13,520000.00,1905.0,2700.0
3,BERGEN BEACH             ,3449  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,8414,57.00,NA,A9,2038 EAST 74TH STREET                    ,            ,11234.0,1,0,1,"2,000","1,064",1925,1,A9,"$400,000 ",3/19/13,400000.00,1064.0,2000.0
3,BERGEN BEACH             ,3450  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,8415,22.00,NA,A9,2045 EAST 74TH STREET                    ,            ,11234.0,1,0,1,"2,000","1,092",1925,1,A9,"$398,500 ",8/2/13,398500.00,1092.0,2000.0
3,BERGEN BEACH             ,3452  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,8435,47.00,NA,A5,2124 BERGEN AVENUE                       ,            ,11234.0,1,0,1,"2,525","1,665",1970,1,A5,"$437,000 ",11/30/12,437000.00,1665.0,2525.0
3,BERGEN BEACH             ,3453  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,8439,20.00,NA,A5,2239 EAST 70TH STREET                    ,            ,11234.0,1,0,1,"2,700","1,831",1960,1,A5,"$555,000 ",8/1/12,555000.00,1831.0,2700.0
3,BERGEN BEACH             ,3455  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,8439,35.00,NA,A5,2215 EAST 70TH   STREET                  ,            ,11234.0,1,0,1,"2,550","1,683",1960,1,A5,"$537,500 ",5/30/13,537500.00,1683.0,2550.0
3,BERGEN BEACH             ,3458  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,8440,52.00,NA,A2,2230 EAST 72 STREET                      ,            ,11234.0,1,0,1,"4,000","2,080",1955,1,A2,"$837,000 ",6/10/13,837000.00,2080.0,4000.0
3,BERGEN BEACH             ,3464  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,8448,71.00,NA,A5,2380 EAST 71 STREET                      ,            ,11234.0,1,0,1,"2,717","1,998",1970,1,A5,"$650,000 ",7/8/13,650000.00,1998.0,2717.0
3,BERGEN BEACH             ,3466  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,8449,53.00,NA,A1,2332 EAST 72ND   STREET                  ,            ,11234.0,1,0,1,"2,500","1,836",1965,1,A1,"$620,000 ",9/27/12,620000.00,1836.0,2500.0
3,BERGEN BEACH             ,3470  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,8456,18.00,NA,A5,2431 EAST 69 STREET                      ,            ,11234.0,1,0,1,"2,333","2,030",2006,1,A5,"$570,000 ",4/11/13,570000.00,2030.0,2333.0
3,BERGEN BEACH             ,3471  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,8456,32.00,NA,A5,2404 EAST 70TH   STREET                  ,            ,11234.0,1,0,1,"2,483","1,440",1984,1,A5,"$355,000 ",2/6/13,355000.00,1440.0,2483.0
3,BERGEN BEACH             ,3472  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,8457,21.00,NA,A1,2425 EAST 70TH STREET                    ,            ,11234.0,1,0,1,"2,475","2,172",1975,1,A1,"$608,000 ",9/4/12,608000.00,2172.0,2475.0
3,BERGEN BEACH             ,3474  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,8459,14.00,NA,A5,2441 EAST 72ND STREET                    ,            ,11234.0,1,0,1,"2,500","1,649",1980,1,A5,"$476,000 ",12/20/12,476000.00,1649.0,2500.0
3,BERGEN BEACH             ,3476  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,8460,36.00,NA,A2,2414 EAST 74TH STREET                    ,            ,11234.0,1,0,1,"4,000","1,968",1960,1,A2,"$790,000 ",5/24/13,790000.00,1968.0,4000.0
3,BERGEN BEACH             ,3477  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,8460,36.00,NA,A2,2414 EAST 74TH STREET                    ,            ,11234.0,1,0,1,"4,000","1,968",1960,1,A2,"$775,000 ",10/3/12,775000.00,1968.0,4000.0
3,BERGEN BEACH             ,3478  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,8460,41.00,NA,A1,2424 EAST 74TH   STREET                  ,            ,11234.0,1,0,1,"5,000","3,750",1970,1,A1,"$955,000 ",12/13/12,955000.00,3750.0,5000.0
3,BERGEN BEACH             ,3481  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,8350,11.00,NA,B9,1151 EAST 72ND   STREET                  ,            ,11234.0,2,0,2,"3,008","3,135",1970,1,B9,"$709,000 ",10/3/12,709000.00,3135.0,3008.0
3,BERGEN BEACH             ,3484  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,8353,34.00,NA,B9,1264 EAST 68TH STREET                    ,            ,11234.0,2,0,2,"2,787","1,998",1970,1,B9,"$450,000 ",6/7/13,450000.00,1998.0,2787.0
3,BERGEN BEACH             ,3489  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,8359,59.00,NA,B9,1248 EAST 73RD   STREET                  ,            ,11234.0,2,0,2,"2,177","3,013",1970,1,B9,"$608,000 ",4/19/13,608000.00,3013.0,2177.0
3,BERGEN BEACH             ,3490  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,8359,71.00,NA,B9,7225 AVENUE M                            ,            ,11234.0,2,0,2,"2,121","2,509",1970,1,B9,"$570,000 ",9/20/12,570000.00,2509.0,2121.0
3,BERGEN BEACH             ,3491  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,8369,156.00,NA,B2,7026 AVENUE M                            ,            ,11234.0,2,0,2,"3,446","2,704",2001,1,B2,"$729,000 ",7/2/13,729000.00,2704.0,3446.0
3,BERGEN BEACH             ,3492  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,8369,391.00,NA,B2,1358 EAST 70TH   STREET                  ,            ,11234.0,2,0,2,"3,450","2,920",2004,1,B2,"$660,000 ",1/31/13,660000.00,2920.0,3450.0
3,BERGEN BEACH             ,3494  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,8390,35.00,NA,B9,1423 EAST 68TH STREET                    ,            ,11234.0,2,0,2,"3,600","3,254",1986,1,B9,"$643,000 ",6/19/13,643000.00,3254.0,3600.0
3,BERGEN BEACH             ,3498  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,8409,175.00,NA,B1,2072 EAST 68TH   STREET                  ,            ,11234.0,2,0,2,"2,000","2,812",1960,1,B1,"$585,000 ",6/13/13,585000.00,2812.0,2000.0
3,BERGEN BEACH             ,3500  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,8411,29.00,NA,B2,2010 EAST 71ST STREET                    ,            ,11234.0,2,0,2,"3,267","1,800",1950,1,B2,"$640,000 ",2/26/13,640000.00,1800.0,3267.0
3,BERGEN BEACH             ,3501  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,8412,1.00,NA,B2,7125 VETERANS AVENUE                     ,            ,11234.0,2,0,2,"3,849","2,880",1965,1,B2,"$510,000 ",11/14/12,510000.00,2880.0,3849.0
3,BERGEN BEACH             ,3503  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,8428,36.00,NA,S2,2101 EAST 68TH   STREET                  ,            ,11234.0,2,1,3,"3,150","3,284",1975,1,S2,"$900,000 ",2/4/13,900000.00,3284.0,3150.0
3,BERGEN BEACH             ,3504  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,8433,31.00,NA,B1,2123 EAST 73RD STREET                    ,            ,11234.0,2,0,2,"4,000","2,067",1965,1,B1,"$925,000 ",5/14/13,925000.00,2067.0,4000.0
3,BERGEN BEACH             ,3505  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,8433,65.00,NA,B2,2160 EAST 74TH   STREET                  ,            ,11234.0,2,0,2,"4,000","2,160",1960,1,B2,"$557,000 ",7/31/13,557000.00,2160.0,4000.0
3,BERGEN BEACH             ,3508  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,8440,58.00,NA,B3,2246 EAST 72ND STREET                    ,            ,11234.0,2,0,2,"4,000","2,024",1960,1,B3,"$705,000 ",9/6/12,705000.00,2024.0,4000.0
3,BERGEN BEACH             ,3509  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,8441,46.00,NA,B2,2214 EAST 73RD   STREET                  ,            ,11234.0,2,0,2,"4,000","2,919",1930,1,B2,"$800,000 ",8/7/12,800000.00,2919.0,4000.0
3,BERGEN BEACH             ,3510  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,8450,14.00,NA,B2,2365 EAST 72ND STREET                    ,            ,11234.0,2,0,2,"4,000","1,870",1965,1,B2,"$723,000 ",1/2/13,723000.00,1870.0,4000.0
3,BERGEN BEACH             ,3511  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,8450,20.00,NA,B3,2347 EAST 72ND   STREET                  ,            ,11234.0,2,0,2,"4,000","2,032",1965,1,B3,"$360,000 ",5/10/13,360000.00,2032.0,4000.0
3,BERGEN BEACH             ,3512  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,8451,53.00,NA,B3,2330 EAST 74TH   STREET                  ,            ,11234.0,2,0,2,"9,000","7,485",1965,1,B3,"$1,550,000 ",5/20/13,1550000.00,7485.0,9000.0
3,BERGEN BEACH             ,3514  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,8457,46.00,NA,B2,2436 EAST 71ST STREET                    ,            ,11234.0,2,0,2,"2,475","2,172",1975,1,B2,"$630,000 ",7/10/13,630000.00,2172.0,2475.0
3,BERGEN BEACH             ,3517  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,8343,13.00,NA,C0,1153 EAST 73RD   STREET                  ,            ,11234.0,3,0,3,"3,008","3,388",1970,1,C0,"$625,000 ",3/8/13,625000.00,3388.0,3008.0
3,BERGEN BEACH             ,3518  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,8355,15.00,NA,C0,1267 EAST 68TH   STREET                  ,            ,11234.0,3,0,3,"4,475","3,562",1965,1,C0,"$721,000 ",1/2/13,721000.00,3562.0,4475.0
3,BERGEN BEACH             ,3520  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,8357,20.00,NA,C0,1239 EAST 70TH   STREET                  ,            ,11234.0,3,0,3,"4,648","3,400",1970,1,C0,"$785,000 ",4/18/13,785000.00,3400.0,4648.0
3,BERGEN BEACH             ,3521  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,8359,6.00,NA,C0,1273 EAST 72                             ,            ,11234.0,3,0,3,"2,244","3,808",1970,1,C0,"$616,100 ",2/28/13,616100.00,3808.0,2244.0
3,BERGEN BEACH             ,3522  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,8360,21.00,NA,C0,1245 EAST 73RD   STREET                  ,            ,11234.0,3,0,3,"2,117","2,950",1970,1,C0,"$545,000 ",2/28/13,545000.00,2950.0,2117.0
3,BERGEN BEACH             ,3523  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,8360,33.00,NA,C0,1211 EAST 73RD   STREET                  ,            ,11234.0,3,0,3,"2,200","3,496",1970,1,C0,"$590,000 ",1/3/13,590000.00,3496.0,2200.0
3,BERGEN BEACH             ,3526  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,8373,65.00,NA,C0,7258 BERGEN COURT                        ,            ,11234.0,3,0,3,"2,117","3,013",1965,1,C0,$10 ,10/11/12,10.00,3013.0,2117.0
3,BERGEN BEACH             ,3527  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,8428,65.00,NA,C0,2142 EAST 69TH  STREET                   ,            ,11234.0,3,0,3,"3,000","3,097",1975,1,C0,"$660,000 ",8/10/12,660000.00,3097.0,3000.0
3,BOERUM HILL              ,3565  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,176,6.00,NA,A4,292 STATE STREET                         ,            ,11201.0,1,0,1,"1,823","3,360",1899,1,A4,"$1,700,000 ",7/1/13,1700000.00,3360.0,1823.0
3,BOERUM HILL              ,3567  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,384,109.00,NA,S1,189 COURT STREET                         ,            ,11201.0,1,1,2,"1,040","1,730",1931,1,S1,"$1,205,000 ",8/7/12,1205000.00,1730.0,1040.0
3,BOERUM HILL              ,3568  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,391,31.00,NA,A5,118 WYCKOFF STREET                       ,            ,11201.0,1,0,1,"2,000","3,200",1899,1,A5,"$3,200,000 ",4/29/13,3200000.00,3200.0,2000.0
3,BOERUM HILL              ,3571  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,179,7.00,NA,B3,466 STATE STREET                         ,            ,11217.0,2,0,2,"1,710","2,565",1925,1,B3,"$850,000 ",9/14/12,850000.00,2565.0,1710.0
3,BOERUM HILL              ,3574  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,180,5.00,NA,S2,516 STATE STREET                         ,            ,11217.0,2,1,3,500,"2,000",1899,1,S2,"$885,000 ",8/23/12,885000.00,2000.0,500.0
3,BOERUM HILL              ,3580  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,180,60.00,NA,S2,525 ATLANTIC AVENUE                      ,            ,11217.0,2,1,3,"2,000","3,225",1905,1,S2,"$23,000,000 ",5/1/13,23000000.00,3225.0,2000.0
3,BOERUM HILL              ,3582  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,183,54.00,NA,B3,359 PACIFIC STREET                       ,            ,11217.0,2,0,2,"1,667","3,168",1901,1,B3,"$2,300,000 ",11/30/12,2300000.00,3168.0,1667.0
3,BOERUM HILL              ,3587  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,184,38.00,NA,B1,441 PACIFIC STREET                       ,            ,11217.0,2,0,2,"1,800","3,184",1899,1,B1,"$2,400,000 ",11/19/12,2400000.00,3184.0,1800.0
3,BOERUM HILL              ,3588  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,189,56.00,NA,B9,165 DEAN STREET                          ,            ,11217.0,2,0,2,"2,500","4,160",1920,1,B9,"$4,200,000 ",6/27/13,4200000.00,4160.0,2500.0
3,BOERUM HILL              ,3589  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,190,16.00,NA,B3,416 PACIFIC STREET                       ,            ,11217.0,2,0,2,"2,200","3,600",1915,1,B3,"$3,330,000 ",6/14/13,3330000.00,3600.0,2200.0
3,BOERUM HILL              ,3590  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,190,38.00,NA,B9,247 DEAN STREET                          ,            ,11217.0,2,0,2,"2,100","3,780",1915,1,B9,"$3,900,000 ",12/20/12,3900000.00,3780.0,2100.0
3,BOERUM HILL              ,3592  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,195,45.00,NA,B9,179 BERGEN STREET                        ,            ,11217.0,2,0,2,"1,942","3,104",1910,1,B9,"$2,950,000 ",11/13/12,2950000.00,3104.0,1942.0
3,BOERUM HILL              ,3595  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,197,17.00,NA,B3,270 DEAN STREET                          ,            ,11217.0,2,0,2,"2,025","3,600",1910,1,B3,"$1,550,000 ",9/25/12,1550000.00,3600.0,2025.0
3,BOERUM HILL              ,3599  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,385,15.00,NA,B1,94 BERGEN STREET                         ,            ,11201.0,2,0,2,"2,025","3,840",1899,1,B1,"$1,815,000 ",11/19/12,1815000.00,3840.0,2025.0
3,BOERUM HILL              ,3600  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,385,22.00,NA,B9,108 BERGEN STREET                        ,            ,11201.0,2,0,2,"1,783","1,785",1899,1,B9,"$1,495,000 ",8/16/12,1495000.00,1785.0,1783.0
3,BOERUM HILL              ,3601  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,386,2.00,NA,B9,165 HOYT STREET                          ,            ,11217.0,2,0,2,"3,600",972,1899,1,B9,"$1,320,000 ",12/11/12,1320000.00,972.0,3600.0
3,BOERUM HILL              ,3602  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,386,5.00,NA,B9,161 HOYT STREET                          ,            ,11217.0,2,0,2,"1,000","1,326",1899,1,B9,"$1,595,000 ",11/28/12,1595000.00,1326.0,1000.0
3,BOERUM HILL              ,3603  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,386,22.00,NA,B9,166 BERGEN STREET                        ,            ,11217.0,2,0,2,"2,183","3,360",1899,1,B9,"$3,720,000 ",7/31/13,3720000.00,3360.0,2183.0
3,BOERUM HILL              ,3604  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,387,15.00,NA,B9,206A BERGEN STREET                       ,            ,11217.0,2,0,2,"1,800","2,268",1899,1,B9,"$20,000 ",3/7/13,20000.00,2268.0,1800.0
3,BOERUM HILL              ,3609  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,393,5.00,NA,B9,200 WYCKOFF STREET                       ,            ,11217.0,2,0,2,"1,667","1,920",1899,1,B9,"$1,400,000 ",12/11/12,1400000.00,1920.0,1667.0
3,BOERUM HILL              ,3610  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,393,11.00,NA,B9,212 WYCKOFF STREET                       ,            ,11217.0,2,0,2,"1,800","2,388",1899,1,B9,"$1,700,000 ",4/2/13,1700000.00,2388.0,1800.0
3,BOERUM HILL              ,3612  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,183,43.00,NA,C0,379 PACIFIC STREET                       ,            ,11217.0,3,0,3,"1,800","3,232",1901,1,C0,$10 ,5/8/13,10.00,3232.0,1800.0
3,BOERUM HILL              ,3615  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,195,51.00,NA,C0,167 BERGEN STREET                        ,            ,11217.0,3,0,3,"1,942","3,104",1910,1,C0,"$900,000 ",12/27/12,900000.00,3104.0,1942.0
3,BOERUM HILL              ,3616  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,196,13.00,NA,C0,204 DEAN STREET                          ,3,11217.0,3,0,3,"2,242","4,036",1899,1,C0,"$2,250,000 ",9/11/12,2250000.00,4036.0,2242.0
